SETID,JOBCODE,DESCR,SURVEY_JOB_CODE,JOB_FAMILY,DESCR_1
STDID,S04070,"Principal Sales, Tech 43",7,SALTEC,Tech Sales
STDID,S04071,"Principal Sales, Tech 54",7,SALTEC,Tech Sales
STDID,S04072,"Principal Sales, Tech 67",7,SALTEC,Tech Sales
STDID,S04073,Principal Tech Sales,7,SALTEC,Tech Sales
STDID,S04074,"Principal Sales,Global Tech 43",7,SALTEC,Tech Sales
STDID,S04075,"Principal Sales,Global Tech 54",7,SALTEC,Tech Sales
STDID,S04076,"Principal Sales,Global Tech 67",7,SALTEC,Tech Sales
STDID,S04077,Principal Global Tech Sales,7,SALTEC,Tech Sales
STDID,S04078,"Principal, Client Rel",7,SALTEC,Tech Sales
STDID,S04079,"Principal, Client Rel - MMT",7,SALTEC,Tech Sales
STDID,S04080,"Principal, Client Rel - ENT",7,SALTEC,Tech Sales
STDID,S04090,"Manager III, Tech Sales 43",6,SALTEC,Tech Sales
STDID,S04091,"Manager III, Tech Sales 54",6,SALTEC,Tech Sales
STDID,S04092,"Manager III, Tech Sales 67",6,SALTEC,Tech Sales
STDID,S04093,"Manager III, Tech Sales",6,SALTEC,Tech Sales
STDID,S04094,"Mgr III, Global Tech Sales 43",6,SALTEC,Tech Sales
STDID,S04095,"Mgr III, Global Tech Sales 54",6,SALTEC,Tech Sales
STDID,S04096,"Mgr III, Global Tech Sales 67",6,SALTEC,Tech Sales
STDID,S04097,"Mgr III, Global Tech Sales",6,SALTEC,Tech Sales
STDID,S04098,"Manager III, Client Rel",6,SALTEC,Tech Sales
STDID,S04099,"Manager III, Client Rel - MMT",6,SALTEC,Tech Sales
STDID,S04100,"Manager III, Client Rel - ENT",6,SALTEC,Tech Sales
STDID,S04110,"Sales Rep III, Tech 43",6,SALTEC,Tech Sales
STDID,S04111,"Sales Rep III, Tech 54",6,SALTEC,Tech Sales
STDID,S04112,"Sales Rep III, Tech 67",6,SALTEC,Tech Sales
STDID,S04113,"Sales Rep III, Tech",6,SALTEC,Tech Sales
STDID,S04114,"Sales Rep III, Global Tech 43",6,SALTEC,Tech Sales
STDID,S04115,"Sales Rep III, Global Tech 54",6,SALTEC,Tech Sales
STDID,S04116,"Sales Rep III, Global Tech 67",6,SALTEC,Tech Sales
STDID,S04117,"Sales Rep III, Global Tech",6,SALTEC,Tech Sales
STDID,S04118,Client Rel Manager III,6,SALTEC,Tech Sales
STDID,S04119,Client Rel Manager - MMT III,6,SALTEC,Tech Sales
STDID,S04120,Client Rel Manager - ENT III,6,SALTEC,Tech Sales
STDID,S04130,"Manager II, Tech Sales 43",5,SALTEC,Tech Sales
STDID,S04131,"Manager II, Tech Sales 54",5,SALTEC,Tech Sales
STDID,S04132,"Manager II, Tech Sales 67",5,SALTEC,Tech Sales
STDID,S04133,"Mgr II, Global Tech Sales 43",5,SALTEC,Tech Sales
STDID,S04134,"Mgr II, Global Tech Sales 54",5,SALTEC,Tech Sales
STDID,S04135,"Mgr II, Global Tech Sales 67",5,SALTEC,Tech Sales
STDID,S04136,"Mgr II, Global Tech Sales",5,SALTEC,Tech Sales
STDID,S04137,"Manager II, Tech Sales",5,SALTEC,Tech Sales
STDID,S04138,"Manager II, Client Rel",5,SALTEC,Tech Sales
STDID,S04139,"Manager II, Client Rel - MMT",5,SALTEC,Tech Sales
STDID,S04140,"Manager II, Client Rel - ENT",5,SALTEC,Tech Sales
STDID,S04150,"Sales Rep II, Tech 43",5,SALTEC,Tech Sales
STDID,S04151,"Sales Rep II, Tech 54",5,SALTEC,Tech Sales
STDID,S04152,"Sales Rep II, Tech 67",5,SALTEC,Tech Sales
STDID,S04153,"Sales Rep II, Tech",5,SALTEC,Tech Sales
STDID,S04154,"Sales Rep II, Global Tech 43",5,SALTEC,Tech Sales
STDID,S04155,"Sales Rep II, Global Tech 54",5,SALTEC,Tech Sales
STDID,S04156,"Sales Rep II, Global Tech 67",5,SALTEC,Tech Sales
STDID,S04157,"Sales Rep II, Global Tech",5,SALTEC,Tech Sales
STDID,S04158,Client Rel Manager II,5,SALTEC,Tech Sales
STDID,S04159,Client Rel Manager - MMT II,5,SALTEC,Tech Sales
STDID,S04160,Client Rel Manager - ENT II,5,SALTEC,Tech Sales
STDID,S04170,"Manager I, Tech Sales",4,SALTEC,Tech Sales
STDID,S04171,"Manager I, Tech Sales 43",4,SALTEC,Tech Sales
STDID,S04172,"Mgr I, Global Tech Sales 43",4,SALTEC,Tech Sales
STDID,S04173,"Mgr I, Global Tech Sales 54",4,SALTEC,Tech Sales
STDID,S04174,"Mgr I, Global Tech Sales 67",4,SALTEC,Tech Sales
STDID,S04175,"Mgr I, Global Tech Sales",4,SALTEC,Tech Sales
STDID,S04176,"Manager I, Tech Sales 54",4,SALTEC,Tech Sales
STDID,S04177,"Manager I, Tech Sales 67",4,SALTEC,Tech Sales
STDID,S04178,"Manager I, Client Rel",4,SALTEC,Tech Sales
STDID,S04179,"Manager I, Client Rel - MMT",4,SALTEC,Tech Sales
STDID,S04180,"Manager I, Client Rel - ENT",4,SALTEC,Tech Sales
STDID,S04200,"Sales Rep I, Tech 43",4,SALTEC,Tech Sales
STDID,S04201,"Sales Rep I, Tech 54",4,SALTEC,Tech Sales
STDID,S04202,"Sales Rep I, Tech 67",4,SALTEC,Tech Sales
STDID,S04203,"Sales Rep I, Tech",4,SALTEC,Tech Sales
STDID,S04204,"Sales Rep I, Global Tech 43",4,SALTEC,Tech Sales
STDID,S04205,"Sales Rep I, Global Tech 54",4,SALTEC,Tech Sales
STDID,S04206,"Sales Rep I, Global Tech 67",4,SALTEC,Tech Sales
STDID,S04207,Demand Generation Rep 25,4,SALTEC,Tech Sales
STDID,S04208,"Sales Rep I, Global Tech",4,SALTEC,Tech Sales
STDID,S04209,Demand Generation Rep 43,4,SALTEC,Tech Sales
STDID,S04210,Demand Generation Rep,4,SALTEC,Tech Sales
STDID,S04211,Client Rel Manager I,4,SALTEC,Tech Sales
STDID,S04212,Client Rel Manager - MBO I,4,SALTEC,Tech Sales
STDID,S04213,Client Rel Manager - MMT I,4,SALTEC,Tech Sales
STDID,S04214,Client Rel Manager - ENT I,4,SALTEC,Tech Sales
STDID,S04215,Client Rel Manager - MBO II,4,SALTEC,Tech Sales
STDID,S05010,"VP, Sales/Account Management",10,SALACT,Sales/Account Management
STDID,S05030,"Director, Sales",8,SALACT,Sales/Account Management
STDID,S05050,"Sr. Manager, Sales",7,SALACT,Sales/Account Management
STDID,S05051,"Sr. Manager, Sales 30",7,SALACT,Sales/Account Management
STDID,S05052,"Sr. Manager, Sales Act Mgr",7,SALACT,Sales/Account Management
STDID,S05053,"Sr. Manager, Sales Act Mgr 10",7,SALACT,Sales/Account Management
STDID,S05054,"Sr. Manager, Sales Act Mgr 30",7,SALACT,Sales/Account Management
STDID,S05055,"Sr. Manager, Account Rep",7,SALACT,Sales/Account Management
STDID,S05070,Principal Sales,7,SALACT,Sales/Account Management
STDID,S05071,"Principal, Account Rep",7,SALACT,Sales/Account Management
STDID,S05072,"Principal, Account Rep 65",7,SALACT,Sales/Account Management
STDID,S05090,"Manager III, Sales",6,SALACT,Sales/Account Management
STDID,S05091,"Manager III, Sales 30",6,SALACT,Sales/Account Management
STDID,S05092,"Manager III, Sales Act Mgr",6,SALACT,Sales/Account Management
STDID,S05093,"Manager III, Sales Act Mgr 10",6,SALACT,Sales/Account Management
STDID,S05094,"Manager III, Sales Act Mgr 30",6,SALACT,Sales/Account Management
STDID,S05095,"Manager III, Account Rep",6,SALACT,Sales/Account Management
STDID,S05111,Local Sales Rep III 50,6,SALACT,Sales/Account Management
STDID,S05112,Account Rep III 65,6,SALACT,Sales/Account Management
STDID,S05113,Sales Account Manager III,6,SALACT,Sales/Account Management
STDID,S05114,Sales Account Manager III 10,6,SALACT,Sales/Account Management
STDID,S05115,Sales Account Manager III 30,6,SALACT,Sales/Account Management
STDID,S05116,Account Rep III,6,SALACT,Sales/Account Management
STDID,S05130,"Manager II, Sales",5,SALACT,Sales/Account Management
STDID,S05131,"Manager II, Sales 30",5,SALACT,Sales/Account Management
STDID,S05132,"Manager II, Sales Act Mgr",5,SALACT,Sales/Account Management
STDID,S05133,"Manager II, Sales Act Mgr 10",5,SALACT,Sales/Account Management
STDID,S05134,"Manager II, Sales Act Mgr 30",5,SALACT,Sales/Account Management
STDID,S05135,"Manager II, Account Rep",5,SALACT,Sales/Account Management
STDID,S05151,Local Sales Rep II 50,5,SALACT,Sales/Account Management
STDID,S05152,Account Rep II 65,5,SALACT,Sales/Account Management
STDID,S05153,Sales Account Manager II,5,SALACT,Sales/Account Management
STDID,S05154,Sales Account Manager II 10,5,SALACT,Sales/Account Management
STDID,S05155,Sales Account Manager II 30,5,SALACT,Sales/Account Management
STDID,S05156,Account Rep II,5,SALACT,Sales/Account Management
STDID,S05158,Local Sales Rep II,5,SALACT,Sales/Account Management
STDID,S05170,"Manager I, Sales",4,SALACT,Sales/Account Management
STDID,S05171,"Manager I, Sales 30",4,SALACT,Sales/Account Management
STDID,S05172,"Manager I, Sales Act Mgr",4,SALACT,Sales/Account Management
STDID,S05173,"Manager I, Sales Act Mgr 10",4,SALACT,Sales/Account Management
STDID,S05174,"Manager I, Sales Act Mgr 30",4,SALACT,Sales/Account Management
STDID,S05201,Local Sales Rep I 50,4,SALACT,Sales/Account Management
STDID,S05202,Account Rep I 65,4,SALACT,Sales/Account Management
STDID,S05203,Sales Account Manager I,4,SALACT,Sales/Account Management
STDID,S05204,Sales Account Manager I 10,4,SALACT,Sales/Account Management
STDID,S05205,Sales Account Manager I 30,4,SALACT,Sales/Account Management
STDID,S05206,Account Rep I,4,SALACT,Sales/Account Management
STDID,S05208,Local Sales Rep I,4,SALACT,Sales/Account Management
STDID,S05209,Account Rep I 50,4,SALACT,Sales/Account Management
STDID,S05210,Sales Assistant IV,4,SALACT,Sales/Account Management
STDID,S05211,Sales Assistant IV - VCP,4,SALACT,Sales/Account Management
STDID,S05230,Phone Sales Associate Sr.,3,SALACT,Sales/Account Management
STDID,S05231,Sales Assistant III,3,SALACT,Sales/Account Management
STDID,S05240,Phone Sales Associate,2,SALACT,Sales/Account Management
STDID,S05241,Sales Assistant II,2,SALACT,Sales/Account Management
STDID,S05251,Sales Assistant I,1,SALACT,Sales/Account Management
STDID,T01041,"Sr Manager, Database Admin",7,DBA,Database Administration
STDID,T01061,Principal Database Admin,7,DBA,Database Administration
STDID,T01081,"Manager III, Database Admin",6,DBA,Database Administration
STDID,T01101,Database Administrator III,6,DBA,Database Administration
STDID,T01120,"Manager II, Database Admin",5,DBA,Database Administration
STDID,T01141,Database Administrator II,5,DBA,Database Administration
STDID,T01160,"Manager I, Database Admin",4,DBA,Database Administration
STDID,T01181,Database Administrator I,4,DBA,Database Administration
STDID,T02021,"Director, Tech Program Mgmt",8,TPM,Technical Program Management
STDID,T02041,"Sr Manager, Tech Program Mgmt",7,TPM,Technical Program Management
STDID,T02061,Principal Tech Program Manager,7,TPM,Technical Program Management
STDID,T02081,"Manager III, Tech Program Mgt",6,TPM,Technical Program Management
STDID,T02101,Technical Program Manager III,6,TPM,Technical Program Management
STDID,T02102,Technical Prog Mgr III - MBA,6,TPM,Technical Program Management
STDID,T02121,"Manager II, Tech Program Mgt",5,TPM,Technical Program Management
STDID,T02141,Technical Program Manager II,5,TPM,Technical Program Management
STDID,T02181,Technical Program Manager I,4,TPM,Technical Program Management
STDID,T03021,"Director, Software Development",8,SDE,Software Development
STDID,T03023,"Director, Support Engineering",8,SUPENG,Support Engineering
STDID,T03040,"Sr Manager, Support Engineer",7,SUPENG,Support Engineering
STDID,T03041,"Sr Manager, Software Dev",7,SDE,Software Development
STDID,T03042,"Sr Mgr, Programmer/Analyst",7,SDE,Software Development
STDID,T03043,"Sr. Manager, Cloud Support Eng",7,SUPENG,Support Engineering
STDID,T03061,Principal Software Dev Eng,7,SDE,Software Development
STDID,T03063,Principal Software DevEng-TEST,7,SDE,Software Development
STDID,T03064,Programmer/Analyst IV,7,SDE,Software Development
STDID,T03065,Principal Support Engineer,7,SUPENG,Support Engineering
STDID,T03066,Principal Front-End Engineer,7,SDE,Software Development
STDID,T03080,"Manager III, Support Engineer",6,SUPENG,Support Engineering
STDID,T03081,"Manager III, Software Dev",6,SDE,Software Development
STDID,T03082,"Mgr III, Programmer/Analyst",6,SDE,Software Development
STDID,T03083,"Manager III, Cloud Support Eng",6,SUPENG,Support Engineering
STDID,T03101,Software Dev Engineer III,6,SDE,Software Development
STDID,T03102,Programmer/Analyst III,6,SDE,Software Development
STDID,T03103,Software Dev Engineer III-TEST,6,SDE,Software Development
STDID,T03105,Support Engineer V,6,SUPENG,Support Engineering
STDID,T03106,Cloud Support Engineer V,6,SUPENG,Support Engineering
STDID,T03107,Front-End Engineer III,6,SDE,Software Development
STDID,T03120,"Manager II, Support Engineer",5,SUPENG,Support Engineering
STDID,T03121,"Manager II, Software Dev",5,SDE,Software Development
STDID,T03122,"Mgr II, Programmer/Analyst",5,SDE,Software Development
STDID,T03123,"Manager II, Cloud Support Eng",5,SUPENG,Support Engineering
STDID,T03141,Software Dev Engineer II,5,SDE,Software Development
STDID,T03142,Programmer/Analyst II,5,SDE,Software Development
STDID,T03143,Software Dev Engineer II-TEST,5,SDE,Software Development
STDID,T03144,Support Engineer IV,5,SUPENG,Support Engineering
STDID,T03145,Cloud Support Engineer IV,5,SUPENG,Support Engineering
STDID,T03146,Front-End Engineer II,5,SDE,Software Development
STDID,T03160,"Manager I, Support Engineering",4,SUPENG,Support Engineering
STDID,T03162,"Manager I, Cloud Support Eng",4,SUPENG,Support Engineering
STDID,T03181,Software Dev Engineer I,4,SDE,Software Development
STDID,T03182,Programmer/Analyst I,4,SDE,Software Development
STDID,T03183,Software Dev Engineer I-TEST,4,SDE,Software Development
STDID,T03184,Support Associate,4,SUPENG,Support Engineering
STDID,T03185,Front-End Engineer I,4,SDE,Software Development
STDID,T03190,Support Engineer III,4,SUPENG,Support Engineering
STDID,T03191,Support Engineer II,4,SUPENG,Support Engineering
STDID,T03192,Cloud Support Engineer II,4,SUPENG,Support Engineering
STDID,T03193,Cloud Support Engineer III,4,SUPENG,Support Engineering
STDID,T03221,Support Engineer I,3,SUPENG,Support Engineering
STDID,T03222,Cloud Support Engineer I,3,SUPENG,Support Engineering
STDID,T04021,"Director, Systems",8,SYSADM,System Planning/Administration
STDID,T04041,"Sr Manager, Systems",7,SYSADM,System Planning/Administration
STDID,T04042,Principal Systems Analyst,7,SYSADM,System Planning/Administration
STDID,T04063,Principal Network/Sys Engr,7,SYSADM,System Planning/Administration
STDID,T04081,"Manager III, Systems",6,SYSADM,System Planning/Administration
STDID,T04101,System Admin/Engr III,6,SYSADM,System Planning/Administration
STDID,T04102,Systems Analyst III,6,SYSADM,System Planning/Administration
STDID,T04103,Network Engineer III,6,SYSADM,System Planning/Administration
STDID,T04121,"Manager II, Systems",5,SYSADM,System Planning/Administration
STDID,T04140,Network Technician III,5,SYSADM,System Planning/Administration
STDID,T04141,System Admin/Engr II,5,SYSADM,System Planning/Administration
STDID,T04142,Systems Analyst II,5,SYSADM,System Planning/Administration
STDID,T04143,Network Engineer II,5,SYSADM,System Planning/Administration
STDID,T04161,"Manager I, Systems",4,SYSADM,System Planning/Administration
STDID,T04181,System Admin/Engr I,4,SYSADM,System Planning/Administration
STDID,T04182,Systems Analyst I,4,SYSADM,System Planning/Administration
STDID,T04183,Network Engineer I,4,SYSADM,System Planning/Administration
STDID,T04193,Network Technician II,4,SYSADM,System Planning/Administration
STDID,T04223,Network Technician I,3,SYSADM,System Planning/Administration
STDID,T05021,"Director, Quality",8,SYSQUA,Systems Quality
STDID,T05041,"Sr Manager, Quality",7,SYSQUA,Systems Quality
STDID,T05060,Principal Quality Assurance,7,SYSQUA,Systems Quality
STDID,T05081,"Manager III, Quality",6,SYSQUA,Systems Quality
STDID,T05101,Quality Assurance Engineer III,6,SYSQUA,Systems Quality
STDID,T05121,"Manager II, Quality",5,SYSQUA,Systems Quality
STDID,T05141,Quality Assurance Engineer II,5,SYSQUA,Systems Quality
STDID,T05161,"Manager I, Quality",4,SYSQUA,Systems Quality
STDID,T05181,Quality Assurance Engineer I,4,SYSQUA,Systems Quality
STDID,T05191,Quality Assurance Tech II,4,SYSQUA,Systems Quality
STDID,T05221,Quality Assurance Tech I,3,SYSQUA,Systems Quality
STDID,T06021,"Director, Technical Services",8,TECHSV,Technical Services
STDID,T06041,"Sr Manager, Technical Services",7,TECHSV,Technical Services
STDID,T06081,"Manager III, Technical Svcs",6,TECHSV,Technical Services
STDID,T06121,"Manager II, Technical Srvcs",5,TECHSV,Technical Services
STDID,T06140,Technical Support Tech III,5,TECHSV,Technical Services
STDID,T06141,Data Ctr Support Tech III,5,TECHSV,Technical Services
STDID,T06161,"Manager I, Technical Services",4,TECHSV,Technical Services
STDID,T06191,Technical Support Tech II,4,TECHSV,Technical Services
STDID,T06192,Data Ctr Support Tech II,4,TECHSV,Technical Services
STDID,T06221,Technical Support Tech I,3,TECHSV,Technical Services
STDID,T06222,Tech Support Associate,2,TECHSV,Technical Services
STDID,T06223,Technical Support Tech I-Step,3,TECHSV,Technical Services
STDID,T07040,"Sr Manager, Taxonomy",7,WEBSIT,Website Production
STDID,T07061,Principal Taxonomist,7,WEBSIT,Website Production
STDID,T07080,"Manager III, Taxonomy",6,WEBSIT,Website Production
STDID,T07081,"Manager III, Website Prod",6,WEBSIT,Website Production
STDID,T07100,Taxonomist III,6,WEBSIT,Website Production
STDID,T07101,Web Development Engineer III,6,WEBSIT,Website Production
STDID,T07120,"Manager II, Taxonomy",5,WEBSIT,Website Production
STDID,T07121,"Manager II, Website Production",5,WEBSIT,Website Production
STDID,T07140,Taxonomist II,5,WEBSIT,Website Production
STDID,T07141,Web Development Engineer II,5,WEBSIT,Website Production
STDID,T07180,Taxonomist I,4,WEBSIT,Website Production
STDID,T07181,Web Development Engineer I,4,WEBSIT,Website Production
STDID,T07221,Production Assistant I,3,WEBSIT,Website Production
STDID,T08021,"Director, Hardware Dev",8,HWDEV,Hardware Development
STDID,T08023,"Director, Supplier QA Engr",8,HWDEV,Hardware Development
STDID,T08040,"Sr. Mgr, Supplier QA Engr",7,HWDEV,Hardware Development
STDID,T08041,"Sr Mgr, Manufacturing Test Eng",7,HWDEV,Hardware Development
STDID,T08061,Principal HW Dev Engr,7,HWDEV,Hardware Development
STDID,T08062,Principal Mfg Test Engr,7,HWDEV,Hardware Development
STDID,T08063,Principal Supplier QA Engr,7,HWDEV,Hardware Development
STDID,T08081,"Manager III, Hardware Dev",6,HWDEV,Hardware Development
STDID,T08082,"Manager III, Mfg Test",6,HWDEV,Hardware Development
STDID,T08083,"Mgr III, Supplier QA Engr",6,HWDEV,Hardware Development
STDID,T08100,Supplier QA Engr III,6,HWDEV,Hardware Development
STDID,T08101,Hardware Dev Engr III,6,HWDEV,Hardware Development
STDID,T08102,Manufacturing Test Engr III,6,HWDEV,Hardware Development
STDID,T08103,Lab Engineer III,6,HWDEV,Hardware Development
STDID,T08121,"Manager II, Hardware Dev",5,HWDEV,Hardware Development
STDID,T08122,"Manager II, Mfg Test",5,HWDEV,Hardware Development
STDID,T08123,"Mgr II, Supplier QA Engr",5,HWDEV,Hardware Development
STDID,T08140,Supplier QA Engr II,5,HWDEV,Hardware Development
STDID,T08141,Hardware Dev Engr II,5,HWDEV,Hardware Development
STDID,T08142,Manufacturing Test Engr II,5,HWDEV,Hardware Development
STDID,T08143,Lab Engineer II,5,HWDEV,Hardware Development
STDID,T08161,"Manager I, Hardware Dev",4,HWDEV,Hardware Development
STDID,T08180,Supplier QA Engr I,4,HWDEV,Hardware Development
STDID,T08181,Hardware Dev Engr I,4,HWDEV,Hardware Development
STDID,T08182,Manufacturing Test Engr I,4,HWDEV,Hardware Development
STDID,T08183,Lab Engineer I,4,HWDEV,Hardware Development
STDID,T08411,"Sr Manager, Hardware Dev",7,HWDEV,Hardware Development
STDID,T10020,"Director, Industrial Design",8,PRDDES,Product Design
STDID,T10021,Sr Principal Industrial Design,8,PRDDES,Product Design
STDID,T10040,"Sr Manager, Industrial Design",7,PRDDES,Product Design
STDID,T10061,Principal Industrial Design,7,PRDDES,Product Design
STDID,T10080,"Manager III, Industrial Design",6,PRDDES,Product Design
STDID,T10101,Industrial Designer III,6,PRDDES,Product Design
STDID,T10120,"Manager II, Industrial Design",5,PRDDES,Product Design
STDID,T10141,Industrial Designer II,5,PRDDES,Product Design
STDID,T10160,"Manager I, Industrial Design",4,PRDDES,Product Design
STDID,T10181,Industrial Designer I,4,PRDDES,Product Design
STDID,T11040,"Sr Manager, Data Engineering",7,BINTEL,Business Intelligence
STDID,T11060,Principal Data Engineering,7,BINTEL,Business Intelligence
STDID,T11081,Data Engineer III,6,BINTEL,Business Intelligence
STDID,T11082,"Manager III, Data Engineering",6,BINTEL,Business Intelligence
STDID,T11120,"Manager II, Data Engineering",5,BINTEL,Business Intelligence
STDID,T11141,Data Engineer II,5,BINTEL,Business Intelligence
STDID,T11160,"Manager I, Data Engineering",4,BINTEL,Business Intelligence
STDID,T11181,Data Engineer I,4,BINTEL,Business Intelligence
STDID,T12010,VP Technology - Info Security,10,VPTECH,VP Technology
STDID,T12020,"Director, Security Engineering",8,SYSSEC,Systems Security Engineering
STDID,T12040,"Sr Manager, Security Engineer",7,SYSSEC,Systems Security Engineering
STDID,T12060,Principal Security Engineering,7,SYSSEC,Systems Security Engineering
STDID,T12080,"Manager III, Security Engineer",6,SYSSEC,Systems Security Engineering
STDID,T12100,Security Engineer III,6,SYSSEC,Systems Security Engineering
STDID,T12120,"Manager II, Security Engineer",5,SYSSEC,Systems Security Engineering
STDID,T12140,Security Engineer II,5,SYSSEC,Systems Security Engineering
STDID,T12180,Security Engineer I,4,SYSSEC,Systems Security Engineering
STDID,T13020,Principal Technical Acct Mgmt,7,TAM,Technical Account Management
STDID,T13021,"Director, Technical Acct Mgmt",8,TAM,Technical Account Management
STDID,T13040,"Sr Manager, Tech Acct Mgmt",7,TAM,Technical Account Management
STDID,T13080,"Manager III, Tech Acct Mgmt",6,TAM,Technical Account Management
STDID,T13100,Technical Account Manager III,6,TAM,Technical Account Management
STDID,T13120,"Manager II, Tech Acct Mgmt",5,TAM,Technical Account Management
STDID,T13140,Technical Account Manager II,5,TAM,Technical Account Management
STDID,T13160,"Manager I, Tech Acct Mgmt",4,TAM,Technical Account Management
STDID,T13180,Technical Account Manager I,4,TAM,Technical Account Management
STDID,T13190,TAM Lead,4,TAM,Technical Account Management
STDID,T13191,Technical CS Specialist,4,TCS,Technical Customer Support
STDID,T13220,TAM Associate,3,TAM,Technical Account Management
STDID,T13222,Technical CS Associate,3,TCS,Technical Customer Support
STDID,T15010,VP Technology - Product Dev,10,VPTECH,VP Technology
STDID,T15011,VP Technology - Software Dev,10,VPTECH,VP Technology
STDID,T15012,VP Technology - Function/Unit,10,VPTECH,VP Technology
STDID,T15013,VP Technology - Info Systems,10,VPTECH,VP Technology
STDID,T15014,VP Technology - Systems,10,VPTECH,VP Technology
STDID,T15015,VP Technology - Hardware Dev,10,VPTECH,VP Technology
STDID,T15016,VP Technology - Solutions Arch,10,VPTECH,VP Technology
STDID,T16010,Chief Information Officer,11,SVPCIO,SVP Systems Plan/Information
STDID,T17022,"Director, Research Science",8,RSRCH,Research Science
STDID,T17041,"Sr Manager, Research Science",7,RSRCH,Research Science
STDID,T17061,Principal Research Scientist,7,RSRCH,Research Science
STDID,T17081,"Manager III, Research Science",6,RSRCH,Research Science
STDID,T17101,Research Scientist III,6,RSRCH,Research Science
STDID,T17120,"Manager II, Research Science",5,RSRCH,Research Science
STDID,T17141,Research Scientist II,5,RSRCH,Research Science
STDID,T17181,Research Scientist I,4,RSRCH,Research Science
STDID,T19040,"Sr Mgr, Field Engineer",7,FLDENG,Field Engineering
STDID,T19080,"Mgr III, Field Engineer",6,FLDENG,Field Engineering
STDID,T19100,Field Engineer III,6,FLDENG,Field Engineering
STDID,T19120,"Mgr II, Field Engineer",5,FLDENG,Field Engineering
STDID,T19140,Field Engineer II,5,FLDENG,Field Engineering
STDID,T19160,"Mgr I, Field Engineer",4,FLDENG,Field Engineering
STDID,T19180,Field Engineer I,4,FLDENG,Field Engineering
STDID,T19191,Sr. Field Technician,4,FLDENG,Field Engineering
STDID,T19220,Field Technician,3,FLDENG,Field Engineering
STDID,T20040,"Sr Mgr, Localization Engineer",7,LOCENG,Localization Engineering
STDID,T20080,"Mgr III, Localization Engineer",6,LOCENG,Localization Engineering
STDID,T20100,Localization Engineer III,6,LOCENG,Localization Engineering
STDID,T20120,"Mgr II, Localization Engineer",5,LOCENG,Localization Engineering
STDID,T20140,Localization Engineer II,5,LOCENG,Localization Engineering
STDID,T20160,"Mgr I, Localization Engineer",4,LOCENG,Localization Engineering
STDID,T20180,Localization Engineer I,4,LOCENG,Localization Engineering
STDID,T21020,"Dir, Solutions Architecture",8,SOLARC,Solution Architect
STDID,T21021,"Director, Enterprise Act Engr",8,SOLARC,Solution Architect
STDID,T21040,"Sr Mgr, Solutions Architecture",7,SOLARC,Solution Architect
STDID,T21041,"Sr Mgr, Enterprise Act Engr",7,SOLARC,Solution Architect
STDID,T21060,"Principal, Solutions Architect",7,SOLARC,Solution Architect
STDID,T21061,Principal Enterprise Act Engr,7,SOLARC,Solution Architect
STDID,T21080,"Mgr III, Solutions Arch",6,SOLARC,Solution Architect
STDID,T21081,"Mgr III, Enterprise Act Engr",6,SOLARC,Solution Architect
STDID,T21100,Solutions Architect III,6,SOLARC,Solution Architect
STDID,T21101,Enterprise Act Engineer III,6,SOLARC,Solution Architect
STDID,T21120,"Mgr II, Solutions Architecture",5,SOLARC,Solution Architect
STDID,T21140,Solutions Architect II,5,SOLARC,Solution Architect
STDID,T21141,Enterprise Act Engineer II,5,SOLARC,Solution Architect
STDID,T21180,Solutions Architect I,4,SOLARC,Solution Architect
STDID,T21181,Enterprise Act Engineer I,4,SOLARC,Solution Architect
STDID,T23020,"Director, Tech Ops Engineering",8,DCENGO,Tech Ops Engineering
STDID,T23040,"Sr Manager, Tech Ops Eng",7,DCENGO,Tech Ops Engineering
STDID,T23060,Principal Tech Ops Eng,7,DCENGO,Tech Ops Engineering
STDID,T23080,"Manager III, Tech Ops Eng",6,DCENGO,Tech Ops Engineering
STDID,T23100,Tech Ops Engineer III,6,DCENGO,Tech Ops Engineering
STDID,T23120,"Manager II, Tech Ops Eng",5,DCENGO,Tech Ops Engineering
STDID,T23121,"Mgr II, DC Sys Admin",5,DCENGO,Tech Ops Engineering
STDID,T23140,Tech Ops Engineer II,5,DCENGO,Tech Ops Engineering
STDID,T23141,DC Sys Admin II,5,DCENGO,Tech Ops Engineering
STDID,T23160,"Manager I, Tech Ops Eng",4,DCENGO,Tech Ops Engineering
STDID,T23161,"Mgr I, DC Sys Admin",4,DCENGO,Tech Ops Engineering
STDID,T23180,Tech Ops Engineer I,4,DCENGO,Tech Ops Engineering
STDID,T23181,Operations Tech II,4,DCENGO,Tech Ops Engineering
STDID,T23190,DC Sys Admin I,4,DCENGO,Tech Ops Engineering
STDID,T23220,Operations Tech I,3,DCENGO,Tech Ops Engineering
STDID,T23221,DC Sys Associate III,3,DCENGO,Tech Ops Engineering
STDID,T24020,"Director, Applied Science",8,APSCI,Applied Science
STDID,T24040,"Sr Manager, Applied Science",7,APSCI,Applied Science
STDID,T24060,"Principal, Applied Scientist",7,APSCI,Applied Science
STDID,T24080,"Manager III, Applied Science",6,APSCI,Applied Science
STDID,T24100,Applied Scientist III,6,APSCI,Applied Science
STDID,T24120,"Manager II, Applied Science",5,APSCI,Applied Science
STDID,T24140,Applied Scientist II,5,APSCI,Applied Science
STDID,T24160,"Manager I, Applied Science",4,APSCI,Applied Science
